Gene,TSS
Cyp2b9,26958427
Vmn1r184,27051849
Cyp2a4,27092210
Nlrp9c,27179262
Nlrp4a,27220131
Nlrp9a,27320083
Vmn1r185,27397097
Cyp2b23,27471449
Cyp2b19,27542205
Cyp2g1,27593945
Cyp2a5,27620357
Cyp2a22,27724405
Cyp2a12,27814108
Cyp2f2,27904973
Cyp2t4,27938732
Egln2,27951821
Rab4b,27963902
Mia1,27966168
Snrpa,27980779
Snrpa,27981290
Itpkc,28013616
Adck4,28018031
Numbl,28043779
Ltbp4,28118667
Ltbp4,28122631
Shkbp1,28141027
Spnb4,28231608
Blvrb,28232996
Sertad3,28258858
Sertad1,28271971
Prx,28284342
Hipk4,28308279
Pld3,28338131
2310022A10Rik,28338313
2310022A10Rik,28345494
Akt2,28376578
Akt2,28390878
Ttc9b,28438942
Map3k10,28459617
C030039L03Rik,28459679
C030039L03Rik,28474358
Zfp60,28516427
Gm10046,28550691
Zfp59,28623602
Zfp607,28645603
1700049G17Rik,28714449
Zfp780b,28764176
Psmc4,28835111
Fcgbp,28856254
9530053A07Rik,28914484
Fbl,28954766
Dyrk1b,28964501
Dyrk1b,28964512
Eid2,29052899
Eid2b,29062724
BC089491,29076153
Dll3,29086804
Timm50,29097065
Supt5h,29123738
Rps16,29135707
LOC100302567,29136558
Plekhg2,29157681
Zfp36,29164247
Med29,29177709
Paf1,29178014
Samd4b,29221210
Gmfg,29222465
Gmfg,29225955
Lrfn1,29237003
Lrfn1,29237256
1700028B04Rik,29281959
Il28a,29295379
Il28b,29307854
Sycn,29325903
Nccrp1,29332273
Pak4,29383203
C330005M16Rik,29416034
Fbxo27,29477867
Fbxo27,29478162
Fbxo17,29501808
Mrps12,29526800
Sars2,29527009
Nfkbib,29551543
Sirt2,29551770
Rinl,29573987
Hnrnpl,29595908
Ech1,29610356
Lgals4,29619010
Lgals6,29619200
Lgals7,29649404
Capn12,29666674
Actn4,29747299
Eif3k,29766833
Map4k1,29767872
Ryr1,29910170
Rasgrp4,29919951
Fam98c,29941229
Spred3,29953666
Ggn,29955228
Ggn,29955408
Psmd8,29965692
Catsperg1,29999052
Kcnk6,30017541
Yif1b,30023341
2200002D01Rik,30033486
Spint2,30066996
Ppp1r14a,30074338
Dpf1,30089023
Sipa1l3,30290479
Catsperg2,30512034
Zfp84,30553570
Zfp30,30569808
Zfp790,30601090
BC027344,30638667
Zfp420,30644997
Zfp27,30691123
Zfp74,30736912
Zfp568,30768973
Zfp14,30836415
Zfp82,30857842
Zfp566,30875529
Zfp260,30880094
Zfp382,30906966
Zfp146,30954746
Gm5113,30954940
Cox7a1,30969189
Capns1,30980067
Tbcb,31017048
Polr2i,31017092
Wdr62,31065440
Clip3,31076771
Alkbh6,31093771
AI428936,31099834
Sdhaf1,31107394
Lrfn3,31147791
Tyrobp,31198806
Hcst,31204873
Nfkbid,31208322
Aplp1,31230580
Kirrel2,31242534
Nphs1,31245076
Nphs1as,31250610
Prodh2,31278676
Arhgap33,31320028
BC053749,31337291
Hspb6,31338320
Lin37,31344665
Psenen,31348203
U2af1l4,31348358
Tmem149,31350445
Wbp7,31373745
Zbtb32,31377961
Upk1a,31397493
Cox6b1,31411170
Etv2,31420871
Rbm42,31435247
Haus5,31450013
4930479M11Rik,31456624
2200002J24Rik,31483944
Atp4a,31497250
Tmem147,31514553
Gapdhs,31524375
Sbsn,31536489
Dmkn,31548774
Dmkn,31561423
Krtdap,31572923
Ffar2,31605996
Ffar2,31606158
Ffar2,31606211
Ffar2,31606667
Ffar2,31608794
Ffar3,31641197
Ffar1,31646489
Cd22,31664047
Cd22,31665361
Mag,31699851
Hamp2,31709200
Hamp,31729036
Usf2,31741822
Lsr,31758488
Fam187b,31762061
Fxyd5,31826837
Fxyd5,31827341
Fxyd7,31836473
Fxyd1,31839872
Fxyd1,31840675
Lgi4,31844953
Fxyd3,31861716
Hpn,31900309
Scn1b,31911964
Gramd1a,31936069
Apbh,32076835
Abpe,32087787
Abpd,34151338
Abpz,34524314
Gm12769,34528817
Abpg,34730004
Abpb,34798961
Abpa,34806585
Gm12776,34880449
Wtip,34918287
Uba2,34953548
Pdcd2l,34981666
Gpi1,35015324
4931406P16Rik,35070628
Lsm14a,35174559
Kctd15,35437860
Chst8,35597730
Pepd,35697425
Cebpg,35841585
Cebpa,35904311
Slc7a10,35971403
Lrp3,36000364
Gpatch1,36103459
Rhpn2,36119255
C230052I12Rik,36181786
Ccdc123,36182111
Slc7a9,36234197
Tdrd12,36322763
Nudt19,36340947
Rgs9bp,36370601
Ankrd27,36371265
Pdcd5,36432501
Dpy19l3,36539473
E130304I02Rik,36587610
Zfp507,36588008
Tshz3,37483136
Zfp536,38554771
C80913,38804571
Ccne1,38892509
1600014C10Rik,38968235
1600014C10Rik,38968805
Plekhf1,39013013
Pop4,39056367
Gm5591,39313212
Gm16387,46519904
Gm5114,46668530
Zfp619,46773135
Gm2058,46843887
Vstm2b,48154647
4930433I11Rik,48242978
Gm4884,48288088
Gm5592,48539696
AI987944,48648630
Vmn2r57,48704011
AW146154,48755260
Zfp788,48888900
Gprc2a-rs5,48923383
Vmn2r58,49128040
Hmg1l1,49276094
Vmn2r59,49314351
Vmn2r60,49371840
Vmn2r61,49515422
Vmn2r-ps60,49685739
4933421I07Rik,49703450
C330019L16Rik,49897958
Gm5595,49948088
Vmn2r62,50048866
Vmn2r63,50189159
Gm9268,50274167
I1C0022H11Rik,50432957
EU599041,50469408
Zfp715,50568631
Siglec5,50606774
Siglecg,50663649
Lim2,50685470
Nkg7,50692507
Cldnd2,50696185
Etfb,50699512
Iglon5,50745393
4931406B18Rik,50761308
Cd33,50788541
Zfp658,50817739
Zfp719,50834955
Zfp819,50862538
Ceacam18,50890108
Siglece,50915531
Ctu1,50927400
Klk14,50945788
Klk13,50967936
Klk12,51024469
Klk11,51029986
Klk11,51031698
Klk10,51036423
Klk9,51047260
Klk8,51052946
Klk7,51066813
Klk6,51079913
Klk6,51080819
Klk5,51097638
Klk4,51136541
Klk15,51189140
Klk1b7-ps,51200381
Klk1b8,51206041
Klk1b1,51222137
Klk1b9,51231430
Klk1b11,51251248
Klk1b26,51268047
Egfbp2,51268053
Klk1b27,51307659
Klk1b21,51357661
Klk1b22,51368052
Klk1b16,51392136
Klk1b24,51443632
Klk1b3,51453599
Klk1b4,51462804
Klk1b5,51471844
Klk1,51480806
1700028J19Rik,51491492
2410002F23Rik,51502091
Snord88c,51505224
Snord88a,51505519
Clec11a,51562329
Shank1,51565633
1700008O03Rik,51630400
Syt3,51639495
Lrrc4b,51697856
Aspdh,51720804
Josd2,51723425
2310044H10Rik,51751883
Fam71e1,51751957
Mybpc2,51780039
Spib,51787441
Pold1,51804185
Nr1h2,51809293
Napsa,51827814
Kcnc3,51846255
Myh14,51920873
1700023D19Rik,51964112
Zfp473,52003987
Vrk3,52003998
Atf5,52071028
Nup62-il4i1,52071739
Nup62,52071789
Atf5,52072028
Il4i1,52091657
Tbc1d17,52104449
Akt1s1,52104596
Mir707,52105068
Pnkp,52112550
Ptov1,52125158
Med25,52147736
Fuz,52151448
Ap2a1,52184860
Tsks,52198609
Cpt1c,52230144
Prmt1,52241702
Bcl2l12,52252949
Irf3,52253029
Scaf1,52271619
Rras,52273376
Prr12,52308251
Prrg2,52317022
Nosip,52317798
Rcn3,52347583
Fcgrt,52359192
Mir150,52377126
Snord35b,52378481
Rps11,52379759
Snord35a,52381805
Snord34,52382038
Snord33,52382315
Snord32a,52382833
Rpl13a,52384105
Flt3l,52391802
Pih1d1,52409767
Aldh16a1,52409908
Slc17a7,52419290
Pth2,52436364
Ccdc155,52460262
Dkkl1,52467253
Tead2,52471122
Cd37,52494209
1700039E15Rik,52538242
Trpm4,52589150
Hrc,52590638
Ppfia3,52622389
Mtag2,52622602
Lin7b,52625934
Snrnp70,52651017
Kcna7,52661329
Ntf5,52669064
Lhb,52676315
Ruvbl2,52689834
Gys1,52690208
Ftl1,52715256
Bax,52722268
Dhdh,52744166
Nucb1,52765778
Tulp2,52769075
Ppp1r15a,52781638
Plekha4,52781699
Hsd17b14,52810297
Bcat2,52825732
Fgf21,52870860
Fut1,52872975
Izumo1,52877180
Rasip1,52882906
Mamstr,52895346
Mamstr,52895362
Mamstr,52898532
Fut2,52921678
Sec1,52934928
Ntn5,52939783
Car11,52955336
Dbp,52960616
Sphk2,52970577
Sphk2,52973372
Rpl18,52973440
Fam83e,52976589
Spaca4,52981186
Sult2b1,53014925
Lmtk3,53039316
Gm5897,53039837
Cyth2,53069686
Kcnj14,53080117
Grwd1,53086159
Grin2d,53122051
Kdelr1,53128209
Syngr4,53152081
Tmem143,53152438
Emp3,53176219
Emp3,53176796
Ccdc114,53183767
Abcc6,53285656
Nomo1,53289065
Kcnj11,53355607
Abcc8,53435403
Ush1c,53493860
Otog,53496356
Myod1,53631843
Kcnc1,53651837
Kcnc1,53651866
Sergef,53895160
Tph1,53922718
Tph1,53927907
Saal1,53966021
Saa3,53971046
Saa4,53987913
Saa1,53998350
Saa2,54007202
Hps5,54051251
Gtf2h1,54051463
Ldha,54101173
Ldha,54102451
Ldhc,54116632
Tsg101,54175300
Uevld,54213888
C86187,54231281
Gm9999,54232001
Spty2d1,54263784
Tmem86a,54306009
Ptpn5,54387968
Ptpn5,54389054
Mrgpra6,54444725
Mrgpra9,54508218
Mrgpra1,54609610
Mrgpra2a,54707509
Mrgpra2b,54744952
Mrgpra3,54856742
Mrgpra4,55237666
Mrgprx1,55282967
Mrgprb5,55424355
Mrgprb4,55454548
Mrgprb8,55643895
Mrgprb1,55711712
Mrgprx2,55754640
Mrgprb2,55813456
Mrgprb3,55899171
Zdhhc13,56044372
Csrp3,56099021
E2f8,56136411
Nav2,56214442
Nav2,56501558
Dbx1,56892205
Htatip2,57014475
Htatip2,57014881
Prmt3,57033727
Slc6a5,57165668
Slc6a5,57167069
Nell1,57230719
4933405O20Rik,57854559
Ano5,58766398
Slc17a6,58877199
Fancf,59117637
Gas2,59134514
Svip,59261084
Svip,59261388
1700015G11Rik,59271086
Luzp2,62090614
Siglech,63023547
Tubgcp5,63049517
Cyfip1,63097440
Nipa2,63217820
A230056P14Rik,63217900
Nipa1,63274943
Herc2,63305524
Oca2,63495140
Gabrg3,64642241
Gm9962,64642641
Gabra5,64765379
Gabrb3,64845903
Gabrb3,64846542
Atp10a,65913571
Ube3a,66484119
Ube3a,66484121
A230073K19Rik,66544536
C230091D08Rik,66579519
Snord116,66931449
Snord116,66933970
Ipw,66934248
Snord116,66939047
Snord116,66951205
Snord116,67004191
Snord116,67006708
Snord116,67011765
Snord116,67014307
Snord116,67019357
Snord116,67021910
D7Ertd715e,67119317
Snord64,67123742
Snurf,67150042
Snrpn,67242494
Snrpn,67285105
Mir344,69022750
A230057D06Rik,69072460
Mir344-2,69084992
A330076H08Rik,69127189
Ndn,69493162
Magel2,69521864
Mkrn3,69565025
Peg12,69609396
Chrna7,70357412
Otud7a,70589657
Klf13,71083801
Trpm1,71298720
Trpm1,71330344
Mir211,71350691
Mtmr10,71432555
Mtmr15,71518981
Mphosph10,71537122
Mcee,71537656
Apba2,71646591
Ndnl2,72017926
Fam189a1,72301414
Tjp1,72516130
Tarsl2,72789783
Tm2d3,72838302
Pcsk6,73007021
Snrpa1,73205221
H47,73224534
Chsy1,73254400
Lrrk1,73533227
Aldh1a3,73572363
Asb7,73834447
Lins2,73852989
Lass3,73888389
Adamts17,73984620
Lysmd4,74367493
Mef2a,74517744
Lrrc28,74790122
Ttc23,74792295
Synm,74904628
Igf1r,75097142
Pgpep1l,75409119
Fam169b,75418724
Gm5334,75763341
Arrdc4,75894124
Nr2f2,77505479
Nr2f2,77511632
Mctp2,79451481
Rgma,80520405
Chd2,80686632
Gm4971,80831449
Fam174b,80885192
St8sia2,81158568
Slco3a1,81699666
Sv2b,82453272
Sv2b,82454148
Akap13,82600419
Klhl25,82993223
Ntrk3,85722724
E430016F16Rik,85863106
Mrpl46,85927975
Mrps11,85928016
Det1,85992097
Mir7-2,86033162
Aen,86040812
Isg20,86058650
Isg20,86059120
Acan,86198368
Hapln3,86275904
Mfge8,86293946
Abhd2,86418151
Rlbp1,86531913
Fanci,86537223
Polg,86611159
Mir9-3,86650149
Rhcg,86762543
5730590G19Rik,86805081
Kif7,86859072
Plin1,86877662
Pex11a,86887911
Wdr93,86888048
Mesp1,86938476
Mesp2,86955612
Anpep,86987238
Ap3s2,87065526
2610034B18Rik,87080150
Zfp710,87169699
Zfp710,87171113
Idh2,87260236
Sema4b,87331726
Cib1,87377502
D330012F22Rik,87377778
Ttll13,87391261
Ngrn,87406100
Vps33b,87414540
Prc1,87439350
Rccd1,87469340
Unc45a,87485105
Hddc3,87488022
Man2a2,87516012
Fes,87532832
Furin,87547648
Furin,87550317
Blm,87679884
Blm,87680005
Crtc3,87833763
Iqgap1,87948217
Zscan2,88006993
Wdr73,88046155
Nmb,88049957
Sec11a,88092436
Zfp592,88138569
Alpk3,88202485
Slc28a1,88259684
Pde8a,88358689
Rps17,88490120
Cpeb1,88599562
Ap3b2,88638811
BC048679,88643167
Fsd2,88711867
Whamm,88716177
Homer2,88837851
Homer2,88851811
Fam103a1,88907838
3110040N11Rik,88934339
Btbd1,88974317
Tm6sf1,89003907
Hdgfrp3,89079345
Bnc1,89137185
Sh3gl3,89319727
Fam154b,89797038
Eftud1,89797123
Mex3b,90015842
Tmc3,90733440
Stard5,90780526
Il16,90884000
1700026D08Rik,90943349
Mesdc1,91032851
Mesdc2,91040509
9930013L23Rik,91235015
Fam108c,91300403
Arnt2,91558469
Fah,91754452
Zfand6,91827861
Olfr291,92002080
Olfr290,92064290
Vmn2r65,92112519
Vmn2r66,92160530
Vmn2r67,92304412
Vmn2r68,92386214
Vmn2r69,92564186
Vmn2r70,92717598
Vmn2r71,92763971
Vmn2r72,92903491
Vmn2r73,93024448
Vmn2r74,93109992
Vmn2r75,93320234
Vmn2r76,93394711
Olfr310,93418321
Olfr309,93455621
Olfr308,93470460
Olfr307,93484904
Olfr305,93512845
Olfr304,93535168
Olfr303,93544006
Olfr301,93560873
Olfr299,93613922
Olfr298,93638059
Olfr297,93675268
Olfr295,93733786
Olfr294,93765153
Olfr293,93812173
Olfr292,93836850
Folh1,93924374
Vmn2r77,93943650
Vmn2r78,94063858
Vmn2r79,94144974
Nox4,94395304
Tyr,94641921
Grm5,94732677
Ctsc,95426602
Rab38,95578782
Tmem135,96487297
Fzd4,96552875
Prss23,96666096
Me3,96781327
Ccdc81,97052139
l7Rn6,97089695
Eed,97129486
E230029C05Rik,97177668
Picalm,97278741
Ccdc83,97413942
Sytl2,97497208
Sytl2,97529155
Sytl2,97535490
Ccdc89,97574821
Crebzf,97591290
Tmem126a,97605718
Tmem126b,97624505
Dlg2,98239295
Ccdc90b,99709658
Ankrd42,99785652
Pcf11,99818422
4632427E13Rik,99889969
Rab30,99890223
4632434I11Rik,100022742
Prcp,100023762
Fam181b,100228388
Odz4,103359146
Mir708,103397933
Nars2,104100036
Gab2,104230260
Usp35,104474474
Kctd21,104480832
Alg8,104520126
Ndufc2,104548512
Thrsp,104566020
Kctd14,104599843
Kctd14,104601713
Ints4,104629465
1810020D17Rik,104727925
Rsf1,104728405
Clns1a,104845200
Aqp11,104886757
Pak1,104991448
Gdpd4,105068467
Myo7a,105268003
Omp,105293957
Capn5,105326703
B3gnt6,105347985
Acer3,105458037
Tsku,105509798
Tsku,105509838
Gucy2d,105591931
Lrrc32,105642731
2210018M11Rik,105805079
Prkrir,105851872
Wnt11,105987354
Uvrag,106289654
Dgat2,106331223
Mogat2,106387121
Mtap6,106415956
Mtap6,106416855
Serpinh1,106501749
Gdpd5,106530058
Klhl35,106614513
Snord15b,106628217
Snord15a,106631442
Rps3,106632219
Arrb1,106683995
Mir326,106700778
Slco2b1,106859850
Olfr520,106883654
Olfr521,106915673
Neu3,106976927
Spcs2,107007393
Xrra1,107007727
Rnf169,107128968
Chrdl2,107154913
Pold3,107270010
Lipt2,107307786
Kcne3,107327206
Pgm2l1,107376116
Gpx2-ps1,107413053
P4ha3,107434029
Ppme1,107520406
C2cd3,107520742
Ucp3,107621499
Ucp2,107641853
Dnajb13,107663324
Chchd8,107685613
Mrpl48,107731644
Rab6,107756099
Mrpl48,107756510
Plekhb1,107805479
Plekhb1,107806970
Plekhb1,107810908
Fam168a,107855215
Relt,108011927
Arhgef17,108080675
P2ry6,108112880
P2ry2,108160505
Fchsd2,108257288
Atg16l2,108450602
Stard10,108469832
Arap1,108496582
Arap1,108526635
Arap1,108534039
Arap1,108542901
Pde2a,108570211
Pde2a,108599765
Pde2a,108599821
Mir139,108623889
Art2a,108704316
Gm7027,108722861
Art2b,108729675
Clpb,108812281
Phox2a,108966826
Inppl1,108986338
Inppl1,108986740
Folr2,109005708
Folr1,109019197
3200002M19Rik,109044928
2400001E08Rik,109054350
Tomt,109054873
Lrrc51,109069288
Lrrc51,109082371
Numa1,109118356
Il18bp,109166669
Rnf121,109213646
Trpc2,109214226
Trpc2,109231629
Art5,109248743
Art1,109250256
Chrna10,109265227
Nup98,109358634
Pgap2,109371587
Rhog,109398632
Stim1,109416337
Rrm1,109590208
Olfr543,109626416
Olfr544,109636821
Olfr545,109643287
Olfr547,109683262
Olfr549,109702799
Trim21,109713983
Olfr550,109726982
Olfr551,109737333
Olfr552,109752869
Olfr553,109763501
Olfr554,109788761
Olfr555,109807336
Olfr556,109818414
Trim68,109835840
Olfr557,109846729
Olfr558,109850836
Olfr33,109862925
Olfr559,109873002
Olfr560,109902441
Olfr78,109907985
Olfr561,109923039
Olfr564,109951993
Olfr566,110005785
Olfr568,110025635
Olfr569,110036665
Olfr570,110048882
Olfr571,110058351
Olfr572,110076143
Olfr574,110096980
Olfr575,110104134
Olfr576,110113615
Olfr577,110122504
Olfr578,110133676
Olfr582,110189994
Olfr583,110199813
Olfr584,110234033
Olfr585,110246256
Olfr586,110271296
Olfr589,110304259
Olfr591,110322149
Olfr592,110335116
Olfr593,110360375
Olfr594,110368233
Dub2a,110401019
Usp-ps,110403414
Olfr597,110468926
Olfr598,110477001
Olfr599,110486569
Olfr600,110495440
Olfr601,110507727
Olfr604,110532514
Usp17l5,110565209
Olfr605,110591664
Olfr606,110599852
Olfr608,110618554
Olfr609,110641390
Olfr610,110655458
Olfr611,110666896
Olfr613,110698881
Olfr615,110708992
Olfr616,110713791
Olfr617,110732537
Olfr618,110745831
Olfr619,110752102
Olfr620,110760865
Olfr622,110788652
Olfr623,110809832
Olfr624,110819543
Olfr243,110865109
Olfr628,110880441
Olfr629,110889836
Olfr630,110905864
Olfr69,110920108
Olfr68,110926857
Olfr67,110940344
Hbb-b2,110962417
Hbb-b1,110962437
Gm5736,110989035
Hbb-bh1,110991676
Hbb-y,111001721
Olfr66,111030755
Olfr64,111042985
Olfr65,111054855
Olfr631,111063575
Olfr632,111085895
Olfr633,111095081
Olfr635,111127689
Olfr638,111151772
Olfr639,111161214
Olfr640,111170830
Olfr641,111188311
Olfr642,111198866
Olfr643,111208114
Olfr644,111217543
Olfr645,111233592
Olfr646,111254794
Ubqln3,111291786
Ubqlnl,111299070
E030002O03Rik,111313330
Olfr648,111328920
Olfr649,111338719
Trim6,111367308
Trim34,111392970
Trim12,111464009
9230105E10Rik,111501863
9230105E10Rik,111501872
A530023O14Rik,111507160
Trim30,111613707
AI451617,111656363
Gm6577,111683875
Olfr651,111701397
Olfr652,111712665
Olfr653,111728137
Olfr654,111736268
Olfr655,111745693
Olfr656,111766170
Olfr657,111784189
Olfr658,111795819
Olfr659,111819217
Olfr661,111836530
Olfr663,111852082
Dub1a,111991018
Dub1,112005529
Olfr665,112029222
Olfr666,112042140
Olfr667,112065808
Olfr668,112074276
Olfr669,112087041
Olfr670,112109244
Olfr671,112124497
Olfr672,112145416
Olfr675,112173480
Olfr676,112183713
Olfr677,112204761
Olfr678,112217982
Olfr679,112234231
Olfr681,112269972
Olfr683,112292823
Olfr684,112306194
Olfr685,112329825
Olfr686,112352855
Olfr688,112436608
Olfr689,112462519
Olfr690,112478792
Olfr691,112486228
Olfr692,112516841
Fam160a2,112548525
Cnga4,112553081
Cckbr,112574333
Prkcdbp,112630711
Smpd1,112702873
Apbb1,112730049
Hpx,112748630
Trim3,112782013
Arfip2,112788930
Fxc1,112789053
Rrp8,112885014
Ilk,112885103
Ilk,112885238
Taf10,112892852
Tpp1,112900721
Dchs1,112936064
Mrpl17,112959601
Gm15645,113010294
Gvin1,113102484
Gm8989,113221378
Gm8979,113222662
Gvin1,113358854
Gm8989,113468042
Gm4759,113584586
Olfr693,113821999
Olfr694,113833243
Olfr695,113859859
Olfr697,113885470
Olfr698,113896900
Olfr699,113934513
Olfr700,113949974
Olfr701,113957657
Olfr702,113970257
Olfr703,113988126
Olfr704,114008495
Olfr705,114017757
Olfr706,114030329
Olfr707,114035621
Olfr708,114057713
Olfr710,114091826
Olfr6,114100448
Olfr711,114118965
Olfr2,114146119
Olfr713,114179649
Olfr714,114217343
Olfr17,114240980
Gm10081,114250373
Olfr715,114272996
Olfr716,114290831
Nlrp14,114310503
Rbmxl2,114352958
Syt9,114514303
Olfml1,114710946
Ppfibp2,114738564
Ppfibp2,114750357
Cyb5r2,114901510
Ovch2,114944693
Olfr467,114958099
Olfr469,114966981
Olfr470,114989245
Olfr472,115046232
Olfr473,115077035
Olfr474,115098156
Olfr476,115110912
Olfr477,115133880
Olfr478,115175855
Olfr479,115198497
Olfr480,115210310
Olfr481,115224309
Olfr482,115239082
Olfr483,115246824
Olfr484,115268775
Olfr485,115303385
Olfr486,115316256
Olfr487,115356041
Olfr488,115399650
Olfr490,115430638
Olfr491,115460409
Olfr492,115467188
Olfr493,115490493
Olfr494,115511005
Olfr495,115538635
Olfr497,115566086
Olfr498,115608839
Olfr502,115667462
Olfr503,115688040
Olfr504,115709307
Olfr506,115755822
Olfr507,115765327
Olfr508,115773507
Olfr509,115790088
Olfr510,115810931
Olfr512,115856868
Olfr513,115898371
Olfr514,115969511
Olfr516,115989522
Olfr517,116012666
Olfr518,116025118
Olfr519,116037919
Nlrp10,116073672
Eif3f,116077928
Tub,116154393
Ric3,116226838
Lmo1,116313822
Stk33,116582567
Trim66,116637252
Trim66,116651648
Rpl27a,116662708
Snora3,116663645
St5,116760661
D930014E17Rik,116847250
BC051019,116867285
Ascl3,116875246
Tmem9b,116895777
Nrip3,116925059
Scube2,117009193
Dennd5a,117103936
Tmem41b,117129744
Ipo7,117161938
Snora23,117189877
Zfp143,117205215
Wee1,117265572
Swap70,117365216
Sbf2,117758434
Adm,117771182
Ampd3,117916117
Rnf141,117987895
Lyve1,118006467
Mrvi1,118089701
Mrvi1,118125609
Ctr9,118172464
Eif4g2,118226544
1700012D14Rik,118266189
Galntl4,118923491
Usp47,119167019
Dkk3,119302571
Mical2,119369403
Parva,119571219
Tead1,119822833
Tead1,119902897
Rassf10,120097475
Arntl,120350978
Btbd10,120512853
Pth,120532087
Far1,120657375
Spon1,120909511
Rras2,121261295
Copb1,121398194
Psma1,121419630
4933406I18Rik,121558675
Pde3b,121558767
Cyp2r1,121706486
Calca,121779871
Calcb,121862156
Insc,121889279
Sox6,123138600
Sox6,123174561
Sox6,123182258
1700003G18Rik,123236663
1110004F10Rik,123236893
Plekha7,123333355
Rps13,123477704
Pik3c2a,123586972
Nucb2,123647887
Xylt1,124524492
Rps15a,125259661
Arl6ip1,125273139
Smg1,125387151
4930583K01Rik,125387420
Syt17,125587066
Itpripl2,125635489
Coq7,125676827
Tmc7,125728200
Tmc5,125740810
Tmc5,125777249
Gde1,125849252
6330503K22Rik,125856124
9030624J02Rik,125883784
2310008H09Rik,125999127
Iqck,125999288
2310008H09Rik,125999512
Gprc5b,126138725
Gpr139,126327888
Gp2,126602786
Umod,126622769
Pdilt,126666996
Acsm5,126669778
Acsm2,126705224
Acsm1,126761341
Acsm4,126833539
Thumpd1,126864279
Acsm3,126904436
Eri2,126937572
2610020H08Rik,126937643
2610020H08Rik,126937700
Dcun1d3,127038972
Dcun1d3,127039259
Lyrm1,127039805
Tmem159,127245939
Zp2,127288804
Anks4b,127317371
Crym,127345502
Abca14,127347477
Abca15,127472197
Abca16,127565214
E130201H02Rik,127741138
Uqcrc2,127778702
Pdzd9,127813764
Pdzd9,127813857
BC030336,127821133
Vwa3a,127883070
Eef2k,127986396
Polr3e,128061257
Cdr2,128125826
Mettl9,128177958
Igsf6,128218044
Otoa,128226951
Hs3st2,128535809
Usp31,128850767
Scnn1g,128878020
Scnn1b,129008624
Cog7,129125207
Gga2,129164712
Ears2,129210577
Ubfd1,129210711
Ndufab1,129245362
Palb2,129276460
Dctn5,129276554
Plk1,129302950
Ern2,129329730
2010110P09Rik,129363009
Prkcb,129432638
Cacng3,129815257
Rbbp6,130114077
Tnrc6a,130267398
Slc5a11,130358379
Arhgap17,130513429
Lcmt1,130521495
Aqp8,130605807
Zkscan2,130643963
4930571K23Rik,132512374
Jmjd5,132588189
Nsmce1,132635056
Il4ra,132695795
Il21r,132746942
Gtf3c1,132851202
D430042O09Rik,132851389
Gsg1l,133225925
Xpo6,133343922
Sbk1,133416132
Lat,133513048
Spns1,133521448
Nfatc2ip,133540251
Cd19,133558384
Rabep2,133572280
Atp2a1,133606587
Sh2b1,133618644
Tufm,133630868
Atxn2l,133646816
Eif3c,133709880
Cln3,133726750
Cln3,133727794
Apob48r,133728521
Il27,133738424
Nupr1,133768984
Ccdc101,133792822
Sult1a1,133819871
Giyd2,133839297
Bola2,133839513
Coro1a,133848268
Mapk3,133903139
Gdpd3,133909927
Ypel3,133920488
Tbx6,133924996
Ppp4c,133935985
Aldoa,133942692
Aldoa,133942768
Aldoa,133943961
Fam57b,133960398
Fam57b,133966816
Fam57b,133968166
4930451I11Rik,133975010
Doc2a,133991066
Ino80e,134004977
Hirip3,134005485
Taok2,134028481
Tmem219,134041792
Kctd13,134072392
Asphd1,134093095
Sez6l2,134094242
Cdipt,134119862
Cdipt,134119901
Mvp,134158108
2900092E17Rik,134160866
Prrt2,134164725
Maz,134169993
Kif22,134185934
Zg16,134195491
AI467606,134234949
Qprt,134265543
Spn,134281331
Cd2bp2,134339514
Tbc1d10b,134351982
Mylpf,134355121
1-Sep,134361959
Gm4532,134376644
Zfp553,134376956
Zfp771,134388039
Dctpp1,134404181
Sephs2,134417573
Itgal,134439861
Zfp768,134488828
Zfp747,134519564
9130019O22Rik,134530680
E430018J23Rik,134537135
Mir684-1,134542429
Zfp764,134550336
Zfp688,134565536
Zfp689,134592672
Prr14,134615127
Fbrs,134628734
1700008J07Rik,134656383
Phkg2,134716861
Gm166,134732109
Rnf40,134732211
1700120K04Rik,134747959
Zfp629,134757947
Mir762,134852000
Bcl7c,134852280
Ctf1,134856249
Ctf2,134869130
Fbxl19,134890288
Orai3,134913328
Setd1a,134920902
Hsd3b7,134944122
Stx1b,134968045
Stx4a,134985321
Zfp668,135020337
Zfp646,135021214
BC039632,135034484
Vkorc1,135039131
Bckdk,135047586
Myst1,135056030
Prss8,135073627
Prss36,135090239
Fus,135110992
Pycard,135137381
Trim72,135147891
Itgam,135206153
Itgax,135273081
Itgad,135317459
Cox6a2,135349880
Armc5,135380870
9130023H24Rik,135381545
Tgfb1i1,135390384
Slc5a2,135409210
BC017158,135441645
Rgs10,135561686
Tial1,135605027
Bag3,135667096
Inpp5f,135754878
1110007A13Rik,135883943
Sec23ip,135888383
Ppapdc1a,136400607
Wdr11,136735376
Fgfr2,137410322
Ate1,137663044
Ate1,137663053
Ate1,137663475
Nsmce4a,137690895
Tacc2,137720997
Tacc2,137836069
Btbd16,137917582
Plekha1,138009423
Htra1,138079716
Dmbt1,138175589
4933402N03Rik,138289797
5430419D17Rik,138317915
Cuzd1,138465806
1700007K09Rik,138473013
Fam24a,138478135
