CHROM,EPU start,EPU end,promoters inside the EPU
chr15,85684400,85704700,"85690136,85690375,"
chr15,85716200,86033750,"85864207,85888136,86016571,"
chr15,86040000,86195600,"86044888,"
chr15,87236325,87616850,"87455659,"
chr15,88320900,88447800,"88430731,"
chr15,88564649,88631950,"88564649,88582140,"
chr15,88638350,88656500,"88649748,88650075,"
chr15,88661800,88713050,"88692623,"
chr15,88773900,88803700,"88784848,"
chr15,88855700,88943300,"88890155,88906493,88919536,"
chr15,88971133,89026905,"88971133,88980036,89004280,89011218,89026905,"
chr15,89041989,89157600,"89041989,89145742,89153402,"
chr15,89164903,89189800,"89164903,89186090,89186152,"
chr15,89192375,89204300,"89204249,"
chr15,89207468,89256293,"89207468,89209685,89217321,89240694,89240934,89256293,"
chr15,89260127,89264300,"89260127,89260330,"
chr15,89284341,89498800,"89284341,89307855,89330287,89398756,89422354,"
chr15,89672291,89717700,"89672291,"
chr15,90019850,90059800,"90054741,"
chr15,90433800,90627950,"90509819,"
chr15,90832050,90894450,"90880379,"
chr15,90983500,91052900,"91022238,"
chr15,91213750,91403692,"91403692,"
chr15,91417650,91534150,"91503654,"
chr15,91668756,91688650,"91668756,91668758,"
chr15,91876750,91946700,"91881595,"
chr15,91965000,92092700,"91991787,"
chr15,92118750,92278550,"92227240,"
chr15,92401575,92427539,"92427539,"
chr15,93093200,93177800,"93105515,93167366,"
chr15,93322800,93426322,"93426322,"
chr15,94234781,94288475,"94234781,"
chr15,94367575,94374090,"94373938,94374090,"
chr15,94389450,94466100,"94420255,94459615,"
chr15,94979749,94987725,"94979749,"
chr15,95220000,95373575,"95359137,"
chr15,95468800,95485202,"95485202,"
chr15,95570950,95621273,"95621273,"
chr15,95994650,96055100,"96013230,"
chr15,96105706,96117952,"96105706,96117952,"
chr15,96291274,96328600,"96291274,"
chr15,96382900,96515675,"96472393,96472774,96473344,"
chr15,96518500,96580150,"96530129,"
chr15,96790700,97020925,"96886387,"
chr15,97074100,97106250,"97077537,97077718,"
chr15,97502050,97536253,"97536253,"
chr15,97542650,97609100,"97551581,97561836,97598097,"
chr15,97629900,97701300,"97662102,"
chr15,97704850,97923836,"97738727,97794709,97835155,97923019,97923836,"
chr15,97928650,97970525,"97938901,97942490,"
chr15,97976133,97992050,"97976133,"
chr15,97998236,98004675,"97998236,"
chr15,98011300,98025973,"98025973,"
chr15,98080900,98126514,"98087738,98126514,"
chr15,98171370,98209539,"98171370,98209539,"
chr15,98228875,98245900,"98228875,"
chr15,98322400,98405500,"98327904,98364652,98397754,98398067,"
chr15,98413950,98481500,"98438064,98462650,98465194,"
chr15,98493320,98497400,"98493320,"
chr15,98551400,98564350,"98558629,"
chr15,98576700,98644550,"98593549,98608581,98620287,98638356,"
chr15,98652100,98670000,"98661939,"
chr15,98680600,98701614,"98701614,"
chr15,98732700,98881000,"98748529,98764821,98783932,98860321,"
chr15,98895200,98914600,"98905403,"
chr15,98925100,99073150,"98929914,98957275,99055406,"
chr15,99086500,99121200,"99117611,"
chr15,99171100,99238450,"99200897,99223377,99223649,"
chr15,99250000,99398825,"99288179,99305161,99358448,"
chr15,99409486,99453000,"99409486,99421458,99431830,"
chr15,99474900,99567975,"99482052,99501148,99532717,99548023,99556048,"
chr15,99594700,99622250,"99602946,"
chr15,99637000,99654325,"99650573,"
chr15,99666600,99787000,"99705887,99762089,99764144,"
chr15,99800504,99814500,"99800504,99803210,99803718,"
chr15,99869094,100044975,"99869094,99984826,"
chr15,100111267,100130975,"100111267,"
chr15,100135247,100155500,"100135247,"
chr15,100172425,100277650,"100183630,100195015,100253486,100253623,"
chr15,100299464,100338800,"100299464,100325670,"
chr15,100371050,100690425,"100382378,100416796,100446092,100467286,100467296,100518351,100550908,100559807,100592177,"
chr15,100701113,100821050,"100701113,100766701,"
chr15,100935625,100977350,"100946185,100958967,"
chr15,100993550,101108550,"101004555,101054637,101097276,"
chr15,101171550,101439304,"101200556,101242833,101269235,101278175,101294196,101303908,101334246,101363251,101381090,101393381,101404335,101419003,101439304,"
chr15,101458619,101616889,"101458619,101477811,101510720,101521940,101524736,101543322,101573528,101593868,101593935,101616889,"
chr15,101648600,101665800,"101648600,"
chr15,101670450,101760250,"101681217,101700049,101723351,101755166,"
chr15,101763500,101775425,"101770755,"
chr15,101784718,101957200,"101784718,101834773,101858646,101904203,101933418,"
chr15,101981005,102114400,"101981005,102019474,102038697,102062366,102076783,102087914,102109886,"
chr15,102126723,102146200,"102126723,"
chr15,102156546,102181190,"102156546,102162139,102181190,"
chr15,102185700,102207300,"102196702,"
chr15,102212700,102289600,"102236746,102275797,102289600,"
chr15,102324000,102451150,"102347435,102348676,102355052,102355373,"
chr15,102496150,102546750,"102501478,102502297,"
chr15,102757600,102955950,"102767283,102784956,102797295,102803780,102807462,102820969,102839992,102844438,102845340,102864825,"
chr15,103024775,103108900,"103045783,103070247,103070862,103070884,103085847,103103348,"
chr15,103115555,103136550,"103115555,"
chr15,103140869,103170517,"103140869,103170517,"
chr15,103177925,103223550,"103197179,"
chr15,103251350,103278890,"103260858,103278890,"
chr15,103292800,103392200,"103333728,103368423,"
chr16,3699600,3723450,"3718124,"
chr16,3739750,3815100,"3744098,"
chr16,3843550,3872374,"3847222,3872374,"
chr16,3947000,4077810,"3976632,4001680,4037144,4077810,"
chr16,4213404,4236800,"4213404,4229228,"
chr16,4318175,4474425,"4419587,"
chr16,4479525,4523053,"4523053,"
chr16,4531200,4679720,"4559720,4594712,4624946,4639944,4679720,"
chr16,4699600,4781950,"4719059,4726360,4741612,"
chr16,4801200,4835415,"4835415,"
chr16,4871225,4939110,"4879851,4886251,4939110,"
chr16,4954300,4977650,"4964330,"
chr16,4984600,5002150,"4997872,"
chr16,5013646,5080400,"5013646,5050003,5050160,"
chr16,5132574,5180800,"5132574,5147201,"
chr16,5186750,5210500,"5204105,"
chr16,5217750,5375250,"5222392,5233713,5256049,"
chr16,5853400,6160350,"5884885,"
chr16,6631775,7408600,"7069927,"
chr16,8312400,8545150,"8425229,8470905,8513521,"
chr16,8628300,8826250,"8637794,8637799,8672246,8738435,"
chr16,9664500,10005900,"9992626,"
chr16,10192998,10254200,"10192998,"
chr16,10277050,10314061,"10314061,"
chr16,10339700,10399300,"10395541,"
chr16,10453100,10621450,"10488371,10543147,10545479,"
chr16,10698800,11046300,"10785629,10788748,10791007,10792190,10796916,10835151,10993214,"
chr16,11051275,11139400,"11066390,11088023,11134625,"
chr16,11176486,11194400,"11176486,"
chr16,11198850,11309850,"11203385,11254418,"
chr16,11318050,11456850,"11322984,11405740,"
chr16,11884700,11909516,"11901456,11909516,"
chr16,11984205,11990500,"11984205,"
chr16,13040775,13109828,"13109828,"
chr16,13256573,13511900,"13256573,13265171,13358513,13449615,13453932,"
chr16,13660800,13715650,"13668263,13671950,13672112,"
chr16,13723600,13774900,"13730678,"
chr16,13922850,13940787,"13940787,"
chr16,13950800,13984714,"13984714,"
chr16,14109800,14177650,"14159367,14159718,14163367,"
chr16,14205000,14291501,"14291501,"
chr16,14298050,14385450,"14317425,14361652,"
chr16,14705951,14827300,"14705951,"
chr16,14906738,15157800,"14906738,"
chr16,15587600,15594611,"15594611,"
chr16,15605100,15637958,"15637493,15637958,"
chr16,15879000,15894100,"15887378,"
chr16,16213437,16303074,"16213437,16303074,"
chr16,16519250,16674072,"16560242,16560289,16674072,"
chr16,16856200,16892700,"16869348,16870983,"
chr16,16903413,16909700,"16903413,"
chr16,16959500,17055450,"16983474,"
chr16,17070403,17077900,"17070403,"
chr16,17124235,17226000,"17124235,17124589,17125199,17132476,17144302,17144516,17147071,17201585,17208227,"
chr16,17230200,17289500,"17233679,17276392,"
chr16,17325300,17365200,"17331463,"
chr16,17406092,17410300,"17406092,17406407,"
chr16,17427500,17478850,"17452079,"
chr16,17489783,17723023,"17489783,17509063,17531145,17561340,17561977,17576764,17619446,17646562,17723023,"
chr16,17734375,17785900,"17759713,"
chr16,17794100,17862650,"17797374,17833211,17838279,"
chr16,17894295,17999400,"17894295,17898729,17911441,17915152,17928312,17980657,"
chr16,18037400,18057975,"18052952,"
chr16,18075250,18089283,"18089283,"
chr16,18096500,18235229,"18127798,18213626,18213956,18235229,"
chr16,18238700,18289261,"18248787,18248975,18289261,"
chr16,18306500,18443900,"18327558,18344025,18348366,18413587,18426509,18426809,"
chr16,18451350,18508900,"18498860,18498963,"
chr16,18577650,18699775,"18587062,18622496,18630031,"
chr16,18724150,18780300,"18776939,"
chr16,18788000,18836672,"18811732,18812065,18812386,18836672,"
chr16,18870800,18876842,"18876730,18876842,"
chr16,19084400,19732800,"19286834,19408110,19486932,19515727,19531011,19566974,19606759,19625194,19706458,"
chr16,19876800,19902000,"19884367,"
chr16,19905300,20126600,"19983122,20097626,"
chr16,20176307,20185900,"20176307,"
chr16,20192000,20241431,"20241431,"
chr16,20391300,20491300,"20426467,"
chr16,20498889,20509025,"20498889,"
chr16,20520600,20548675,"20535576,20548629,20548675,"
chr16,20597050,20611673,"20610822,20611673,"
chr16,20621351,20672821,"20621351,20629923,20651724,20672821,"
chr16,20677775,20712575,"20684328,20695129,"
chr16,20716709,20730671,"20716709,20717898,20730671,"
chr16,20734584,20765800,"20734584,"
chr16,20991500,21176050,"21154017,"
chr16,21187350,21321925,"21204867,"
chr16,21348950,21431600,"21423190,"
chr16,21665850,21694738,"21694738,"
chr16,21775300,21804300,"21787907,"
chr16,21916500,21947617,"21947617,"
chr16,21955700,22018800,"21995523,21995615,22009556,"
chr16,22110150,22163372,"22163372,"
chr16,22266002,22341250,"22266002,"
chr16,22389225,22444050,"22439643,"
chr16,22552900,22688100,"22657304,"
chr16,22842800,22857938,"22857642,22857938,"
chr16,22870000,22920294,"22892114,22918454,22920294,"
chr16,22962900,23079400,"23029174,23058372,"
chr16,23090500,23119300,"23107551,23109025,"
chr16,23127803,23218450,"23127803,23146608,"
chr16,23224834,23402300,"23224834,"
chr16,23444950,23554900,"23520663,"
chr16,23557300,23614900,"23610004,"
chr16,23842750,23920200,"23890930,"
chr16,23964600,24041650,"23988698,"
chr16,24387600,24949600,"24393435,24448176,24721940,"
chr16,25272000,25286902,"25286902,"
chr16,25516600,25724500,"25683850,"
chr16,25759800,25861350,"25802001,"
chr16,25979350,26253050,"26105870,"
chr16,26327900,26384450,"26371925,"
chr16,26477500,26723050,"26526857,26581790,"
chr16,26901600,27307726,"26990060,27307726,"
chr16,27322400,27850015,"27370325,27389062,27850015,"
chr16,28216300,28498075,"28445313,"
chr16,28600129,28614600,"28600129,"
chr16,28919275,28944150,"28929784,"
chr16,29345000,29399350,"29378818,"
chr16,29524900,29579427,"29541569,29544950,29579427,"
chr16,29974250,29997200,"29979210,"
chr16,30008525,30034400,"30008752,"
chr16,30059150,30114200,"30065442,"
chr16,30212350,30303950,"30267618,30283340,"
chr16,30310865,30472450,"30310865,30388616,"
chr16,30565900,30651450,"30587675,30599808,"
chr16,31210900,31335700,"31275363,31314682,"
chr16,31348275,31422382,"31422382,"
chr16,31428838,31475775,"31428838,"
chr16,31826250,31933936,"31878895,31933936,"
chr16,31948607,31957400,"31948607,31948631,"
chr16,31987050,32215175,"32003373,32079359,32099813,32099887,32165562,32179885,"
chr16,32228600,32332337,"32247111,32247371,32271694,32277546,32332337,"
chr16,32336750,32401500,"32400591,"
chr16,32427600,32462400,"32431006,32431105,32431315,"
chr16,32466175,32487965,"32487965,"
chr16,32501750,32639350,"32608981,"
chr16,32644728,32814975,"32644728,32668283,32735971,32797521,"
chr16,32829250,32907175,"32868425,32877869,"
chr16,32914185,32961150,"32914185,"
chr16,33024800,33056599,"33056272,33056538,33056567,33056599,"
chr16,33062606,33085600,"33062606,"
chr16,33152400,33223800,"33185156,"
chr16,33234450,33304300,"33251541,"
chr16,33315650,33380860,"33380860,"
chr16,33488000,33554750,"33518414,33518680,"
chr16,33666800,33939350,"33684551,33794122,33829750,"
chr16,33955850,34008050,"33967089,"
chr16,34153400,34573550,"34514113,"
chr16,34647200,34694900,"34651296,34690701,"
chr16,34769350,34839250,"34785035,"
chr16,34931000,35051000,"35022506,"
chr16,35155721,35303200,"35155721,"
chr16,35432475,35517500,"35490959,"
chr16,35532100,35634650,"35541447,"
chr16,35724250,35841250,"35769442,35770471,"
chr16,35853600,35974050,"35871468,35938555,35939113,"
chr16,35987700,36071745,"36041275,36071601,36071745,"
chr16,36079400,36455478,"36081360,36131275,36156896,36184297,36210488,36221647,36277233,36334418,36367656,36408449,36455478,"
chr16,36562220,36622250,"36562220,"
chr16,36650250,36772700,"36666163,36694123,"
chr16,36782000,36880000,"36785048,36808791,36828345,36828485,36874912,"
chr16,36885096,36892900,"36885096,"
chr16,36921800,36935068,"36935068,"
chr16,36979222,37011871,"36979222,37011871,"
chr16,37029950,37472450,"37385044,"
chr16,37647800,37742475,"37654454,"
chr16,37754200,37824300,"37777140,"
chr16,37830800,37875700,"37868485,"
chr16,38080450,38089346,"38089086,38089346,"
chr16,38285250,38298450,"38294910,"
chr16,38347084,38415150,"38347084,38362258,38362295,"
chr16,38426500,38433225,"38433225,"
chr16,38438900,38483300,"38452769,38459012,"
chr16,38522747,38585600,"38522747,38550266,38562971,"
chr16,38592450,38792075,"38713148,38742376,"
chr16,38828862,39031750,"38828862,38902457,"
chr16,40446600,42149900,"41533454,"
chr16,42270000,42340764,"42340764,"
chr16,42676775,43633600,"42955692,43247396,"
chr16,43640767,43709550,"43640767,43664297,"
chr16,43732700,43762354,"43762354,"
chr16,43964750,43999500,"43979163,"
chr16,44011800,44032800,"44016549,44028058,"
chr16,44067200,44232600,"44139132,44139921,44173509,"
chr16,44268700,44332951,"44332951,"
chr16,44338150,44366000,"44347513,"
chr16,44382325,44394911,"44394911,"
chr16,44518800,44583850,"44558983,"
chr16,44738200,44746476,"44746476,"
chr16,44765848,45057850,"44765848,44820840,44867209,44943790,"
chr16,45061250,45413300,"45094165,45158786,45158941,45224449,45409166,"
chr16,45455500,45551800,"45493082,45535421,"
chr16,45610552,45622900,"45610552,"
chr16,45625150,45670050,"45654231,"
chr16,45685489,45743019,"45685489,45693771,45724644,45743019,"
chr16,45758275,46034400,"45844491,46010526,"
chr16,46068650,46120361,"46120361,"
chr16,46410000,46507800,"46497080,"
chr16,48283847,48335600,"48283847,48310386,"
chr16,48373450,48422750,"48412529,"
chr16,48431349,48435600,"48431349,"
chr16,48765400,48812300,"48772069,"
chr16,48826300,48986800,"48842664,48872720,"
chr16,49057598,49083200,"49057598,"
chr16,49699406,49723250,"49699406,"
chr16,49771300,49916350,"49855766,"
chr16,50552300,50599200,"50591267,"
chr16,50729600,50836200,"50732886,"
chr16,51925400,52115350,"52031661,"
chr16,52264950,52453110,"52453110,"
chr16,55710250,55822251,"55822251,"
chr16,55831725,55851250,"55838754,"
chr16,55885000,55898850,"55895392,55895398,"
chr16,55901800,55944200,"55934961,"
chr16,55971075,56029830,"55973916,55974730,56029830,"
chr16,56037887,56075521,"56037887,56075521,"
chr16,56161350,56213100,"56204425,"
chr16,56307800,56610700,"56477958,"
chr16,56717467,56725200,"56717467,"
chr16,56772000,56909300,"56795971,56886276,"
chr16,57093500,57167445,"57121826,57167445,"
chr16,57211100,57231579,"57231579,"
chr16,57303150,57435200,"57353389,"
chr16,57446000,57612800,"57549354,57606980,"
chr16,57630650,57924275,"57754850,"
chr16,58156300,58715400,"58408647,58523425,58617091,58638516,58670320,"
chr16,58739100,58928470,"58761353,58797738,58826587,58872974,58890044,58918312,58928470,"
chr16,58935600,59393100,"58995229,59027731,59039575,59074904,59086307,59098816,59110434,59119894,59148677,59167967,59186307,59202250,59216437,59269491,59284321,59302980,59315231,59329333,59345525,59362042,"
chr16,59433500,59507450,"59457409,59471600,"
chr16,59550700,59573600,"59555578,"
chr16,59617200,60258400,"59639165,"
chr16,60605357,60636700,"60605357,"
chr16,62778200,62807575,"62786542,"
chr16,62833050,62922250,"62846866,62854159,"
chr16,63623350,63863983,"63863983,"
chr16,64166450,64619900,"64478960,"
chr16,64753800,64884475,"64770765,64786147,64851910,"
chr16,64973950,65533800,"65105610,65520963,"
chr16,65562942,65572800,"65562942,"
chr16,65578150,65904900,"65815877,"
chr16,69814100,69929200,"69863989,"
chr16,70314331,70524800,"70314331,"
chr16,72623000,72738550,"72663393,"
chr16,73597925,74405000,"74342312,"
chr16,74714775,75567927,"75567927,"
chr16,75767063,75773500,"75767063,"
chr16,75831700,76054200,"75909511,"
chr16,76201550,76373294,"76373294,"
chr16,76958775,77115600,"77014313,"
chr16,77153000,77329572,"77329572,"
chr16,77346425,77863500,"77599180,77599901,77646517,"
chr16,78301935,78377030,"78301935,78377002,78377030,"
chr16,78518900,78595750,"78576913,"
chr16,78622600,79109600,"78931192,79091337,79091342,"
chr16,80266350,84135900,"81200941,"
chr16,84662600,84721950,"84714384,"
chr16,84735426,84865450,"84735426,84774367,84831754,84835368,84835819,"
chr16,84888400,85177200,"85173948,"
chr16,85446650,85677850,"85550618,"
chr16,85699600,85807575,"85803360,"
chr16,85842575,86189900,"85901370,"
chr16,87102200,87388400,"87354429,"
chr16,87420900,87432851,"87432851,"
chr16,87436100,87445600,"87440837,"
chr16,87455229,87496114,"87455229,87496114,"
chr16,87553574,87585675,"87553574,"
chr16,87634700,87745375,"87699198,"
chr16,88368500,88589600,"88507223,88563428,"
chr16,88612550,88635500,"88627911,"
chr16,88701475,88708207,"88708207,"
chr16,88720200,89478050,"88729106,88751873,88759091,88774451,88826390,88829253,88869655,88874514,88878283,88885334,88896694,88932509,88963118,89031943,89048144,89206105,89404019,89420356,"
chr16,89488197,89508568,"89488197,89508568,"
